shop_id,item_id,product_cnt,transactions,date_block_num,features,prediction
22,12795,1,1,33,"[22.0,12795.0,1.0,33.0]",1.815080774
46,3898,2,2,33,"[46.0,3898.0,2.0,33.0]",2.141697101
44,17364,1,1,33,"[44.0,17364.0,1.0,33.0]",1.768773314
35,10914,1,1,33,"[35.0,10914.0,1.0,33.0]",1.811630649
59,5551,1,1,33,"[59.0,5551.0,1.0,33.0]",2.141697101
48,2884,1,1,33,"[48.0,2884.0,1.0,33.0]",2.191551799
4,4980,1,1,33,"[4.0,4980.0,1.0,33.0]",2.145967571
28,6496,1,1,33,"[28.0,6496.0,1.0,33.0]",2.224655712
16,8624,1,1,33,"[16.0,8624.0,1.0,33.0]",1.971374761
12,544,2,2,33,"[12.0,544.0,2.0,33.0]",2.027118466
57,17773,1,1,33,"[57.0,17773.0,1.0,33.0]",1.781198843
5,2870,1,1,33,"[5.0,2870.0,1.0,33.0]",2.195822269
26,4049,1,1,33,"[26.0,4049.0,1.0,33.0]",2.224655712
31,7224,29,8,33,"[31.0,7224.0,8.0,33.0]",5.527705506
16,4351,2,2,33,"[16.0,4351.0,2.0,33.0]",2.145967571
28,13656,2,1,33,"[28.0,13656.0,1.0,33.0]",1.930828387
58,16170,2,2,33,"[58.0,16170.0,2.0,33.0]",1.781198843
16,2047,2,2,33,"[16.0,2047.0,2.0,33.0]",2.195822269
16,6027,1,1,33,"[16.0,6027.0,1.0,33.0]",2.145967571
14,8452,1,1,33,"[14.0,8452.0,1.0,33.0]",1.971964031
18,16035,1,1,33,"[18.0,16035.0,1.0,33.0]",1.802360095
28,11571,1,1,33,"[28.0,11571.0,1.0,33.0]",2.057965824
25,7590,1,1,33,"[25.0,7590.0,1.0,33.0]",2.180765439
35,2921,1,1,33,"[35.0,2921.0,1.0,33.0]",2.191551799
57,3732,1,1,33,"[57.0,3732.0,1.0,33.0]",2.191551799
58,8684,1,1,33,"[58.0,8684.0,1.0,33.0]",1.858472411
49,6082,1,1,33,"[49.0,6082.0,1.0,33.0]",2.141697101
14,3758,1,1,33,"[14.0,3758.0,1.0,33.0]",2.195822269
7,8546,1,1,33,"[7.0,8546.0,1.0,33.0]",1.913926697
26,12134,1,1,33,"[26.0,12134.0,1.0,33.0]",2.057965824
24,1582,1,1,33,"[24.0,1582.0,1.0,33.0]",2.033520469
14,11931,1,1,33,"[14.0,11931.0,1.0,33.0]",1.982105569
2,19144,1,1,33,"[2.0,19144.0,1.0,33.0]",1.815410102
3,16170,1,1,33,"[3.0,16170.0,1.0,33.0]",1.802360095
25,13040,1,1,33,"[25.0,13040.0,1.0,33.0]",1.930828387
48,18572,1,1,33,"[48.0,18572.0,1.0,33.0]",1.768773314
53,3442,1,1,33,"[53.0,3442.0,1.0,33.0]",2.191551799
26,17772,1,1,33,"[26.0,17772.0,1.0,33.0]",1.930828387
38,14075,1,1,33,"[38.0,14075.0,1.0,33.0]",1.768773314
57,12516,1,1,33,"[57.0,12516.0,1.0,33.0]",1.781198843
12,10200,1,1,33,"[12.0,10200.0,1.0,33.0]",1.971374761
28,2753,1,1,33,"[28.0,2753.0,1.0,33.0]",2.274510411
21,13122,1,1,33,"[21.0,13122.0,1.0,33.0]",1.802360095
31,12542,1,1,33,"[31.0,12542.0,1.0,33.0]",1.930828387
24,7252,1,1,33,"[24.0,7252.0,1.0,33.0]",2.108479302
22,2697,2,1,33,"[22.0,2697.0,1.0,33.0]",2.202224273
7,17755,1,1,33,"[7.0,17755.0,1.0,33.0]",1.802360095
22,19657,2,1,33,"[22.0,19657.0,1.0,33.0]",1.828130781
22,16823,1,1,33,"[22.0,16823.0,1.0,33.0]",1.815080774
42,4085,1,1,33,"[42.0,4085.0,1.0,33.0]",2.141697101
35,7003,1,1,33,"[35.0,7003.0,1.0,33.0]",2.127584632
58,1007,1,1,33,"[58.0,1007.0,1.0,33.0]",1.992267089
52,1540,1,1,33,"[52.0,1540.0,1.0,33.0]",1.992267089
15,20623,1,1,33,"[15.0,20623.0,1.0,33.0]",2.499152451
18,20616,1,1,33,"[18.0,20616.0,1.0,33.0]",2.499152451
21,14710,1,1,33,"[21.0,14710.0,1.0,33.0]",1.802360095
35,16209,1,1,33,"[35.0,16209.0,1.0,33.0]",1.768773314
47,4244,1,1,33,"[47.0,4244.0,1.0,33.0]",2.141697101
7,486,3,3,33,"[7.0,486.0,3.0,33.0]",2.24710506
31,11409,2,2,33,"[31.0,11409.0,2.0,33.0]",2.057965824
25,14228,3,3,33,"[25.0,14228.0,3.0,33.0]",2.213988815
25,4872,4,4,33,"[25.0,4872.0,4.0,33.0]",2.793454586
45,8543,1,1,33,"[45.0,8543.0,1.0,33.0]",1.846046882
58,13716,2,2,33,"[58.0,13716.0,2.0,33.0]",1.781198843
14,11400,1,1,33,"[14.0,11400.0,1.0,33.0]",1.982105569
19,17481,2,2,33,"[19.0,17481.0,2.0,33.0]",1.802360095
5,1673,1,1,33,"[5.0,1673.0,1.0,33.0]",2.027118466
26,3351,11,9,33,"[26.0,3351.0,9.0,33.0]",6.86980166
24,12730,2,2,33,"[24.0,12730.0,2.0,33.0]",1.815080774
25,4084,4,4,33,"[25.0,4084.0,4.0,33.0]",2.793454586
46,1121,1,1,33,"[46.0,1121.0,1.0,33.0]",1.992267089
46,1469,3,3,33,"[46.0,1469.0,3.0,33.0]",2.212253683
39,6674,1,1,33,"[39.0,6674.0,1.0,33.0]",2.127584632
39,13247,17,12,33,"[39.0,13247.0,12.0,33.0]",15.69274077
37,6888,1,1,33,"[37.0,6888.0,1.0,33.0]",2.127584632
59,4478,4,3,33,"[59.0,4478.0,3.0,33.0]",2.361683695
50,5663,1,1,33,"[50.0,5663.0,1.0,33.0]",2.141697101
14,3920,2,2,33,"[14.0,3920.0,2.0,33.0]",2.145967571
2,3243,2,2,33,"[2.0,3243.0,2.0,33.0]",2.195822269
28,9413,1,1,33,"[28.0,9413.0,1.0,33.0]",2.047235016
25,5840,4,4,33,"[25.0,5840.0,4.0,33.0]",2.793454586
25,6301,4,4,33,"[25.0,6301.0,4.0,33.0]",2.793454586
42,1389,10,9,33,"[42.0,1389.0,9.0,33.0]",5.593050689
37,10776,2,2,33,"[37.0,10776.0,2.0,33.0]",1.811630649
58,4427,1,1,33,"[58.0,4427.0,1.0,33.0]",2.141697101
14,15858,1,1,33,"[14.0,15858.0,1.0,33.0]",1.802360095
14,10934,1,1,33,"[14.0,10934.0,1.0,33.0]",1.952460986
48,18326,1,1,33,"[48.0,18326.0,1.0,33.0]",1.768773314
50,3598,2,2,33,"[50.0,3598.0,2.0,33.0]",2.191551799
15,15256,4,2,33,"[15.0,15256.0,2.0,33.0]",1.802360095
12,11575,1,1,33,"[12.0,11575.0,1.0,33.0]",1.982105569
5,14286,1,1,33,"[5.0,14286.0,1.0,33.0]",1.802360095
59,14550,1,1,33,"[59.0,14550.0,1.0,33.0]",1.781198843
49,3731,1,1,33,"[49.0,3731.0,1.0,33.0]",2.191551799
42,20405,24,6,33,"[42.0,20405.0,6.0,33.0]",4.279794514
2,10200,2,2,33,"[2.0,10200.0,2.0,33.0]",1.913926697
4,17113,1,1,33,"[4.0,17113.0,1.0,33.0]",1.802360095
31,12917,2,2,33,"[31.0,12917.0,2.0,33.0]",1.930828387
56,10727,2,2,33,"[56.0,10727.0,2.0,33.0]",1.811630649
15,5675,5,4,33,"[15.0,5675.0,4.0,33.0]",2.714766444
16,10726,2,2,33,"[16.0,10726.0,2.0,33.0]",1.952460986
22,202,2,2,33,"[22.0,202.0,2.0,33.0]",2.033520469
26,11997,1,1,33,"[26.0,11997.0,1.0,33.0]",2.057965824
31,6457,1,1,33,"[31.0,6457.0,1.0,33.0]",2.224655712
25,9391,1,1,33,"[25.0,9391.0,1.0,33.0]",2.047235016
58,9035,1,1,33,"[58.0,9035.0,1.0,33.0]",1.858472411
14,5839,2,2,33,"[14.0,5839.0,2.0,33.0]",2.145967571
46,1560,2,2,33,"[46.0,1560.0,2.0,33.0]",1.992267089
39,15496,1,1,33,"[39.0,15496.0,1.0,33.0]",1.768773314
31,19176,1,1,33,"[31.0,19176.0,1.0,33.0]",1.943878394
39,13299,1,1,33,"[39.0,13299.0,1.0,33.0]",1.768773314
56,3609,1,1,33,"[56.0,3609.0,1.0,33.0]",2.191551799
58,16221,2,2,33,"[58.0,16221.0,2.0,33.0]",1.781198843
47,7018,1,1,33,"[47.0,7018.0,1.0,33.0]",2.127584632
15,12764,1,1,33,"[15.0,12764.0,1.0,33.0]",1.802360095
26,14019,1,1,33,"[26.0,14019.0,1.0,33.0]",1.930828387
26,3424,2,2,33,"[26.0,3424.0,2.0,33.0]",2.274510411
28,13457,3,3,33,"[28.0,13457.0,3.0,33.0]",2.213988815
39,14386,1,1,33,"[39.0,14386.0,1.0,33.0]",1.768773314
42,13675,3,3,33,"[42.0,13675.0,3.0,33.0]",2.051933742
38,20951,1,1,33,"[38.0,20951.0,1.0,33.0]",2.530180143
16,6674,2,2,33,"[16.0,6674.0,2.0,33.0]",2.131855102
18,21377,1,1,33,"[18.0,21377.0,1.0,33.0]",1.915829069
28,11913,3,3,33,"[28.0,11913.0,3.0,33.0]",2.341126252
28,15045,3,3,33,"[28.0,15045.0,3.0,33.0]",2.213988815
58,7736,2,2,33,"[58.0,7736.0,2.0,33.0]",2.097806828
53,7780,1,1,33,"[53.0,7780.0,1.0,33.0]",2.097806828
15,17747,3,3,33,"[15.0,17747.0,3.0,33.0]",2.085520523
3,5331,1,1,33,"[3.0,5331.0,1.0,33.0]",2.145967571
28,7202,2,2,33,"[28.0,7202.0,2.0,33.0]",2.180765439
25,19908,1,1,33,"[25.0,19908.0,1.0,33.0]",1.943878394
31,13105,4,4,33,"[31.0,13105.0,4.0,33.0]",2.52265516
52,10039,1,1,33,"[52.0,10039.0,1.0,33.0]",1.846046882
28,15302,2,2,33,"[28.0,15302.0,2.0,33.0]",1.930828387
41,6185,3,3,33,"[41.0,6185.0,3.0,33.0]",2.361683695
47,1857,1,1,33,"[47.0,1857.0,1.0,33.0]",2.191551799
53,10202,13,6,33,"[53.0,10202.0,6.0,33.0]",4.096106422
3,10201,14,8,33,"[3.0,10201.0,8.0,33.0]",5.060579336
12,3917,1,1,33,"[12.0,3917.0,1.0,33.0]",2.145967571
24,12912,1,1,33,"[24.0,12912.0,1.0,33.0]",1.815080774
45,11921,2,2,33,"[45.0,11921.0,2.0,33.0]",1.841275232
6,13556,1,1,33,"[6.0,13556.0,1.0,33.0]",1.802360095
24,13511,1,1,33,"[24.0,13511.0,1.0,33.0]",1.815080774
57,7895,5,4,33,"[57.0,7895.0,4.0,33.0]",2.333093358
4,2799,1,1,33,"[4.0,2799.0,1.0,33.0]",2.195822269
59,13678,1,1,33,"[59.0,13678.0,1.0,33.0]",1.781198843
6,7933,1,1,33,"[6.0,7933.0,1.0,33.0]",1.914515966
7,11575,1,1,33,"[7.0,11575.0,1.0,33.0]",1.924657505
31,7792,1,1,33,"[31.0,7792.0,1.0,33.0]",2.180765439
35,2860,2,2,33,"[35.0,2860.0,2.0,33.0]",2.191551799
58,16825,3,3,33,"[58.0,16825.0,3.0,33.0]",2.064359271
6,5839,3,2,33,"[6.0,5839.0,2.0,33.0]",2.145967571
21,21732,1,1,33,"[21.0,21732.0,1.0,33.0]",1.915829069
42,5669,1,1,33,"[42.0,5669.0,1.0,33.0]",2.141697101
19,21536,1,1,33,"[19.0,21536.0,1.0,33.0]",1.915829069
25,18887,1,1,33,"[25.0,18887.0,1.0,33.0]",1.930828387
42,21929,1,1,33,"[42.0,21929.0,1.0,33.0]",1.978043875
47,7172,2,2,33,"[47.0,7172.0,2.0,33.0]",2.127584632
25,6311,1,1,33,"[25.0,6311.0,1.0,33.0]",2.224655712
14,3838,5,3,33,"[14.0,3838.0,3.0,33.0]",2.415808863
45,13334,2,2,33,"[45.0,13334.0,2.0,33.0]",1.768773314
41,21928,1,1,33,"[41.0,21928.0,1.0,33.0]",1.978043875
57,10093,1,1,33,"[57.0,10093.0,1.0,33.0]",1.858472411
28,13122,2,2,33,"[28.0,13122.0,2.0,33.0]",1.930828387
24,20386,1,1,33,"[24.0,20386.0,1.0,33.0]",2.499152451
21,9784,1,1,33,"[21.0,9784.0,1.0,33.0]",1.984068062
58,3028,1,1,33,"[58.0,3028.0,1.0,33.0]",2.191551799
48,4904,1,1,33,"[48.0,4904.0,1.0,33.0]",2.141697101
48,10209,1,1,33,"[48.0,10209.0,1.0,33.0]",1.846046882
48,21811,1,1,33,"[48.0,21811.0,1.0,33.0]",1.978043875
6,10513,1,1,33,"[6.0,10513.0,1.0,33.0]",1.895012922
25,17734,1,1,33,"[25.0,17734.0,1.0,33.0]",1.930828387
28,18027,1,1,33,"[28.0,18027.0,1.0,33.0]",1.930828387
39,1586,2,2,33,"[39.0,1586.0,2.0,33.0]",1.992267089
52,16188,1,1,33,"[52.0,16188.0,1.0,33.0]",1.768773314
15,4053,2,2,33,"[15.0,4053.0,2.0,33.0]",2.145967571
28,1579,2,2,33,"[28.0,1579.0,2.0,33.0]",2.105806607
25,16898,1,1,33,"[25.0,16898.0,1.0,33.0]",1.930828387
31,1586,10,5,33,"[31.0,1586.0,5.0,33.0]",3.548219313
44,4806,1,1,33,"[44.0,4806.0,1.0,33.0]",2.141697101
56,16788,1,1,33,"[56.0,16788.0,1.0,33.0]",1.768773314
59,3756,1,1,33,"[59.0,3756.0,1.0,33.0]",2.191551799
28,14844,2,2,33,"[28.0,14844.0,2.0,33.0]",1.930828387
34,16988,1,1,33,"[34.0,16988.0,1.0,33.0]",1.768773314
56,13300,2,1,33,"[56.0,13300.0,1.0,33.0]",1.768773314
50,3837,3,3,33,"[50.0,3837.0,3.0,33.0]",2.411538393
25,17032,2,2,33,"[25.0,17032.0,2.0,33.0]",1.930828387
19,8685,1,1,33,"[19.0,8685.0,1.0,33.0]",1.971374761
6,7877,1,1,33,"[6.0,7877.0,1.0,33.0]",1.914515966
31,12708,1,1,33,"[31.0,12708.0,1.0,33.0]",1.930828387
24,6505,1,1,33,"[24.0,6505.0,1.0,33.0]",2.152369575
6,15161,1,1,33,"[6.0,15161.0,1.0,33.0]",1.802360095
42,2882,1,1,33,"[42.0,2882.0,1.0,33.0]",2.191551799
36,15047,1,1,33,"[36.0,15047.0,1.0,33.0]",1.768773314
49,13105,1,1,33,"[49.0,13105.0,1.0,33.0]",1.768773314
10,10340,1,1,33,"[10.0,10340.0,1.0,33.0]",1.971374761
21,19204,1,1,33,"[21.0,19204.0,1.0,33.0]",1.815410102
47,4365,2,1,33,"[47.0,4365.0,1.0,33.0]",2.141697101
42,8845,1,1,33,"[42.0,8845.0,1.0,33.0]",1.846046882
48,1563,1,1,33,"[48.0,1563.0,1.0,33.0]",1.992267089
25,1464,1,1,33,"[25.0,1464.0,1.0,33.0]",2.105806607
22,8491,1,1,33,"[22.0,8491.0,1.0,33.0]",1.978366035
44,19576,1,1,33,"[44.0,19576.0,1.0,33.0]",1.781823321
38,2753,2,1,33,"[38.0,2753.0,1.0,33.0]",2.191551799
25,16826,3,3,33,"[25.0,16826.0,3.0,33.0]",2.213988815
25,19144,11,8,33,"[25.0,19144.0,8.0,33.0]",5.828510656
50,3350,7,7,33,"[50.0,3350.0,7.0,33.0]",5.243692566
50,14839,2,1,33,"[50.0,14839.0,1.0,33.0]",1.768773314
19,1539,2,2,33,"[19.0,1539.0,2.0,33.0]",2.027118466
31,3244,1,1,33,"[31.0,3244.0,1.0,33.0]",2.274510411
22,13159,1,1,33,"[22.0,13159.0,1.0,33.0]",1.815080774
25,9402,4,4,33,"[25.0,9402.0,4.0,33.0]",2.484905831
34,13505,3,2,33,"[34.0,13505.0,2.0,33.0]",1.768773314
56,13505,6,5,33,"[56.0,13505.0,5.0,33.0]",3.56615701
57,15759,2,2,33,"[57.0,15759.0,2.0,33.0]",1.781198843
58,4721,2,2,33,"[58.0,4721.0,2.0,33.0]",2.141697101
15,19015,2,2,33,"[15.0,19015.0,2.0,33.0]",1.802360095
4,5051,1,1,33,"[4.0,5051.0,1.0,33.0]",2.145967571
6,13370,1,1,33,"[6.0,13370.0,1.0,33.0]",1.802360095
28,7838,2,2,33,"[28.0,7838.0,2.0,33.0]",2.180765439
26,13706,1,1,33,"[26.0,13706.0,1.0,33.0]",1.930828387
28,17785,2,2,33,"[28.0,17785.0,2.0,33.0]",1.930828387
39,7937,1,1,33,"[39.0,7937.0,1.0,33.0]",1.895422543
47,1878,2,2,33,"[47.0,1878.0,2.0,33.0]",2.191551799
47,10349,1,1,33,"[47.0,10349.0,1.0,33.0]",1.846046882
15,7834,1,1,33,"[15.0,7834.0,1.0,33.0]",2.102077298
12,1814,1,1,33,"[12.0,1814.0,1.0,33.0]",2.195822269
24,14286,3,3,33,"[24.0,14286.0,3.0,33.0]",2.098241202
49,13294,3,3,33,"[49.0,13294.0,3.0,33.0]",2.051933742
15,8738,2,2,33,"[15.0,8738.0,2.0,33.0]",1.971374761
12,8548,3,2,33,"[12.0,8548.0,2.0,33.0]",1.971374761
31,1847,2,2,33,"[31.0,1847.0,2.0,33.0]",2.274510411
57,9405,3,3,33,"[57.0,9405.0,3.0,33.0]",2.141632839
59,2039,1,1,33,"[59.0,2039.0,1.0,33.0]",2.191551799
5,12696,1,1,33,"[5.0,12696.0,1.0,33.0]",1.802360095
7,13151,1,1,33,"[7.0,13151.0,1.0,33.0]",1.802360095
31,978,1,1,33,"[31.0,978.0,1.0,33.0]",2.105806607
25,16055,2,2,33,"[25.0,16055.0,2.0,33.0]",1.930828387
42,3027,1,1,33,"[42.0,3027.0,1.0,33.0]",2.191551799
31,14736,3,3,33,"[31.0,14736.0,3.0,33.0]",2.213988815
53,13339,3,3,33,"[53.0,13339.0,3.0,33.0]",2.051933742
39,14457,1,1,33,"[39.0,14457.0,1.0,33.0]",1.768773314
44,18325,1,1,33,"[44.0,18325.0,1.0,33.0]",1.768773314
35,6497,2,2,33,"[35.0,6497.0,2.0,33.0]",2.141697101
49,5675,3,2,33,"[49.0,5675.0,2.0,33.0]",2.141697101
50,62,1,1,33,"[50.0,62.0,1.0,33.0]",1.992267089
31,14734,1,1,33,"[31.0,14734.0,1.0,33.0]",1.930828387
56,22002,3,3,33,"[56.0,22002.0,3.0,33.0]",2.239011625
59,7070,1,1,33,"[59.0,7070.0,1.0,33.0]",2.127584632
16,2878,1,1,33,"[16.0,2878.0,1.0,33.0]",2.195822269
15,3444,2,2,33,"[15.0,3444.0,2.0,33.0]",2.195822269
7,3832,1,1,33,"[7.0,3832.0,1.0,33.0]",2.195822269
25,14981,2,2,33,"[25.0,14981.0,2.0,33.0]",1.930828387
25,3769,2,2,33,"[25.0,3769.0,2.0,33.0]",2.274510411
37,1384,2,1,33,"[37.0,1384.0,1.0,33.0]",1.992267089
12,16040,1,1,33,"[12.0,16040.0,1.0,33.0]",1.802360095
25,6687,3,3,33,"[25.0,6687.0,3.0,33.0]",2.430529838
37,1814,1,1,33,"[37.0,1814.0,1.0,33.0]",2.191551799
57,16946,2,2,33,"[57.0,16946.0,2.0,33.0]",1.781198843
49,14396,1,1,33,"[49.0,14396.0,1.0,33.0]",1.768773314
38,20393,1,1,33,"[38.0,20393.0,1.0,33.0]",2.530180143
58,16844,1,1,33,"[58.0,16844.0,1.0,33.0]",1.781198843
16,11141,1,1,33,"[16.0,11141.0,1.0,33.0]",1.952460986
44,21400,1,1,33,"[44.0,21400.0,1.0,33.0]",1.978043875
41,5485,1,1,33,"[41.0,5485.0,1.0,33.0]",2.141697101
52,13702,1,1,33,"[52.0,13702.0,1.0,33.0]",1.768773314
19,13325,1,1,33,"[19.0,13325.0,1.0,33.0]",1.802360095
19,3343,1,1,33,"[19.0,3343.0,1.0,33.0]",2.195822269
25,1249,1,1,33,"[25.0,1249.0,1.0,33.0]",2.105806607
25,14164,1,1,33,"[25.0,14164.0,1.0,33.0]",1.930828387
42,16735,1,1,33,"[42.0,16735.0,1.0,33.0]",1.768773314
49,18047,1,1,33,"[49.0,18047.0,1.0,33.0]",1.768773314
3,9894,1,1,33,"[3.0,9894.0,1.0,33.0]",1.913926697
21,7534,1,1,33,"[21.0,7534.0,1.0,33.0]",2.114770598
25,15304,1,1,33,"[25.0,15304.0,1.0,33.0]",1.930828387
46,17387,1,1,33,"[46.0,17387.0,1.0,33.0]",1.768773314
34,20606,1,1,33,"[34.0,20606.0,1.0,33.0]",2.530180143
36,16169,1,1,33,"[36.0,16169.0,1.0,33.0]",1.768773314
58,14176,1,1,33,"[58.0,14176.0,1.0,33.0]",1.781198843
50,14437,1,1,33,"[50.0,14437.0,1.0,33.0]",1.768773314
28,20623,1,1,33,"[28.0,20623.0,1.0,33.0]",2.530180143
25,13822,3,3,33,"[25.0,13822.0,3.0,33.0]",2.213988815
25,7308,2,2,33,"[25.0,7308.0,2.0,33.0]",2.180765439
53,17772,1,1,33,"[53.0,17772.0,1.0,33.0]",1.768773314
25,20832,1,1,33,"[25.0,20832.0,1.0,33.0]",2.530180143
28,3898,1,1,33,"[28.0,3898.0,1.0,33.0]",2.224655712
38,2760,1,1,33,"[38.0,2760.0,1.0,33.0]",2.191551799
39,10210,1,1,33,"[39.0,10210.0,1.0,33.0]",1.846046882
58,15221,1,1,33,"[58.0,15221.0,1.0,33.0]",1.781198843
48,10300,1,1,33,"[48.0,10300.0,1.0,33.0]",1.846046882
6,19430,2,2,33,"[6.0,19430.0,2.0,33.0]",1.815410102
42,17987,1,1,33,"[42.0,17987.0,1.0,33.0]",1.768773314
31,16784,2,2,33,"[31.0,16784.0,2.0,33.0]",1.930828387
58,4365,3,3,33,"[58.0,4365.0,3.0,33.0]",2.361683695
18,13213,1,1,33,"[18.0,13213.0,1.0,33.0]",1.802360095
10,3141,2,2,33,"[10.0,3141.0,2.0,33.0]",2.195822269
47,22001,1,1,33,"[47.0,22001.0,1.0,33.0]",1.978043875
18,1578,7,2,33,"[18.0,1578.0,2.0,33.0]",2.027118466
18,5002,2,2,33,"[18.0,5002.0,2.0,33.0]",2.145967571
12,1581,2,2,33,"[12.0,1581.0,2.0,33.0]",2.027118466
10,1578,3,2,33,"[10.0,1578.0,2.0,33.0]",2.027118466
7,2422,5,2,33,"[7.0,2422.0,2.0,33.0]",2.195822269
25,13646,1,1,33,"[25.0,13646.0,1.0,33.0]",1.930828387
46,6165,1,1,33,"[46.0,6165.0,1.0,33.0]",2.141697101
46,14840,1,1,33,"[46.0,14840.0,1.0,33.0]",1.768773314
34,2753,1,1,33,"[34.0,2753.0,1.0,33.0]",2.191551799
37,17022,1,1,33,"[37.0,17022.0,1.0,33.0]",1.768773314
39,9469,1,1,33,"[39.0,9469.0,1.0,33.0]",1.846046882
48,13723,1,1,33,"[48.0,13723.0,1.0,33.0]",1.768773314
28,1582,1,1,33,"[28.0,1582.0,1.0,33.0]",2.105806607
28,18379,1,1,33,"[28.0,18379.0,1.0,33.0]",1.930828387
19,20617,1,1,33,"[19.0,20617.0,1.0,33.0]",2.499152451
2,14795,1,1,33,"[2.0,14795.0,1.0,33.0]",1.802360095
7,20266,1,1,33,"[7.0,20266.0,1.0,33.0]",2.499152451
21,13976,1,1,33,"[21.0,13976.0,1.0,33.0]",1.802360095
25,11771,1,1,33,"[25.0,11771.0,1.0,33.0]",2.057965824
49,21812,1,1,33,"[49.0,21812.0,1.0,33.0]",1.978043875
35,14477,1,1,33,"[35.0,14477.0,1.0,33.0]",1.768773314
35,8546,1,1,33,"[35.0,8546.0,1.0,33.0]",1.846046882
37,12548,1,1,33,"[37.0,12548.0,1.0,33.0]",1.768773314
22,19597,1,1,33,"[22.0,19597.0,1.0,33.0]",1.828130781
59,13708,1,1,33,"[59.0,13708.0,1.0,33.0]",1.781198843
5,3334,1,1,33,"[5.0,3334.0,1.0,33.0]",2.195822269
25,21342,1,1,33,"[25.0,21342.0,1.0,33.0]",1.978043875
31,10449,7,3,33,"[31.0,10449.0,3.0,33.0]",2.311481669
6,8658,1,1,33,"[6.0,8658.0,1.0,33.0]",1.913926697
47,11593,1,1,33,"[47.0,11593.0,1.0,33.0]",1.841275232
5,20949,43,21,33,"[5.0,20949.0,21.0,33.0]",65.78531818
5,16287,6,5,33,"[5.0,16287.0,5.0,33.0]",3.357188562
6,14396,3,3,33,"[6.0,14396.0,3.0,33.0]",2.085520523
28,4478,3,3,33,"[28.0,4478.0,3.0,33.0]",2.444642306
24,4719,4,4,33,"[24.0,4719.0,4.0,33.0]",2.721168448
45,13411,1,1,33,"[45.0,13411.0,1.0,33.0]",1.768773314
31,13385,2,2,33,"[31.0,13385.0,2.0,33.0]",1.930828387
57,20614,1,1,33,"[57.0,20614.0,1.0,33.0]",2.364493539
12,20831,1,1,33,"[12.0,20831.0,1.0,33.0]",2.499152451
6,14229,2,2,33,"[6.0,14229.0,2.0,33.0]",1.802360095
28,2852,2,2,33,"[28.0,2852.0,2.0,33.0]",2.274510411
25,11913,5,5,33,"[25.0,11913.0,5.0,33.0]",3.701193563
42,13946,2,2,33,"[42.0,13946.0,2.0,33.0]",1.768773314
38,5811,1,1,33,"[38.0,5811.0,1.0,33.0]",2.141697101
59,4806,5,5,33,"[59.0,4806.0,5.0,33.0]",3.778411699
48,11354,3,2,33,"[48.0,11354.0,2.0,33.0]",1.841275232
52,20626,1,1,33,"[52.0,20626.0,1.0,33.0]",2.364493539
14,12421,1,1,33,"[14.0,12421.0,1.0,33.0]",1.802360095
19,15857,1,1,33,"[19.0,15857.0,1.0,33.0]",1.802360095
18,2863,2,2,33,"[18.0,2863.0,2.0,33.0]",2.195822269
4,6926,5,5,33,"[4.0,6926.0,5.0,33.0]",3.582977692
10,14313,1,1,33,"[10.0,14313.0,1.0,33.0]",1.802360095
6,10452,1,1,33,"[6.0,10452.0,1.0,33.0]",1.895012922
26,16135,1,1,33,"[26.0,16135.0,1.0,33.0]",1.930828387
28,10987,1,1,33,"[28.0,10987.0,1.0,33.0]",2.028321241
25,16117,5,3,33,"[25.0,16117.0,3.0,33.0]",2.213988815
45,3443,1,1,33,"[45.0,3443.0,1.0,33.0]",2.191551799
38,6476,1,1,33,"[38.0,6476.0,1.0,33.0]",2.141697101
39,10330,1,1,33,"[39.0,10330.0,1.0,33.0]",1.846046882
47,17888,1,1,33,"[47.0,17888.0,1.0,33.0]",1.768773314
15,6875,1,1,33,"[15.0,6875.0,1.0,33.0]",2.131855102
31,5336,1,1,33,"[31.0,5336.0,1.0,33.0]",2.224655712
21,19440,1,1,33,"[21.0,19440.0,1.0,33.0]",1.815410102
50,9928,1,1,33,"[50.0,9928.0,1.0,33.0]",1.846046882
35,15238,1,1,33,"[35.0,15238.0,1.0,33.0]",1.768773314
48,5003,6,3,33,"[48.0,5003.0,3.0,33.0]",2.361683695
6,8544,3,3,33,"[6.0,8544.0,3.0,33.0]",2.197087125
46,3344,1,1,33,"[46.0,3344.0,1.0,33.0]",2.191551799
42,9358,2,2,33,"[42.0,9358.0,2.0,33.0]",1.846046882
39,6191,1,1,33,"[39.0,6191.0,1.0,33.0]",2.141697101
35,13011,2,2,33,"[35.0,13011.0,2.0,33.0]",1.768773314
58,13415,1,1,33,"[58.0,13415.0,1.0,33.0]",1.781198843
48,13505,1,1,33,"[48.0,13505.0,1.0,33.0]",1.768773314
12,3352,3,2,33,"[12.0,3352.0,2.0,33.0]",2.195822269
21,7215,1,1,33,"[21.0,7215.0,1.0,33.0]",2.114770598
25,11057,5,4,33,"[25.0,11057.0,4.0,33.0]",2.465992056
25,6376,4,4,33,"[25.0,6376.0,4.0,33.0]",2.793454586
58,15279,1,1,33,"[58.0,15279.0,1.0,33.0]",1.781198843
59,4838,4,4,33,"[59.0,4838.0,4.0,33.0]",2.710495974
48,16237,1,1,33,"[48.0,16237.0,1.0,33.0]",1.768773314
